player_name,season,height_inches,weight,forty,bench,vertical,broad_jump,cone,shuttle,bmi,size_score,speed_score,burst_score,agility_score,pos,pos_group,conf_tier,is_skill,is_blue_blood,is_sec,age_at_draft,era,draft_ovr,draft_round,is_first_round,is_drafted
Mario Butler,2011,72.0,182.0,4.65,,30.5,120.0,7.09,4.37,24.680941358024693,13104.0,77.85554910814287,40.5,11.46,CB,DB,Power Five,0,0,0,,2011-2015,,8,0,0
Jordan Cameron,2011,77.0,254.0,4.53,23.0,37.5,119.0,6.82,4.03,30.116714454376794,19558.0,120.63432659431557,47.416666666666664,10.850000000000001,TE,Skill,Power Five,1,1,0,23.0,2011-2015,102.0,4,0,1
Jeff Van Camp,2011,77.0,218.0,4.83,,31.0,114.0,6.87,4.16,25.848203744307643,16786.0,80.11207234850784,40.5,11.030000000000001,QB,QB,FCS/Other,1,0,0,,2011-2015,,8,0,0
Marcus Cannon,2011,77.0,358.0,5.26,33.0,30.5,105.0,8.07,4.97,42.447967616798785,27566.0,93.53411592533176,39.25,13.04,OT,OL,Power Five,0,0,0,23.0,2011-2015,138.0,5,0,1
Gabe Carimi,2011,79.0,314.0,5.18,29.0,31.5,109.0,,,35.36965229931101,24806.0,87.22492501251531,40.583333333333336,,OT,OL,Power Five,0,0,0,23.0,2011-2015,29.0,1,1,1
Roc Carmichael,2011,70.0,192.0,4.41,13.0,31.0,116.0,6.69,4.06,27.54612244897959,13440.0,101.52590430430308,40.666666666666664,10.75,CB,DB,Power Five,0,0,0,22.0,2011-2015,127.0,4,0,1
James Carpenter,2011,76.0,321.0,5.22,23.0,,,,,39.06907894736842,24396.0,86.46752259454713,,,OT,OL,Power Five,0,1,1,22.0,2011-2015,25.0,1,1,1
Bruce Carter,2011,73.0,241.0,4.57,25.0,,,,,31.79264402326891,17593.0,110.50507863664038,,,OLB,Edge,Power Five,0,0,0,23.0,2011-2015,40.0,2,0,1
Chris Carter,2011,73.0,248.0,4.58,27.0,36.0,114.0,6.88,4.34,32.716081816475885,18104.0,112.7248755405649,45.5,11.219999999999999,OLB,Edge,Group of Five,0,0,0,22.0,2011-2015,162.0,5,0,1
Delone Carter,2011,69.0,222.0,4.54,27.0,37.0,120.0,6.92,4.07,32.780088216761186,15318.0,104.51041172849871,47.0,10.99,RB,Skill,Power Five,1,0,0,24.0,2011-2015,119.0,4,0,1
Quinton Carter,2011,73.0,208.0,4.57,23.0,34.5,121.0,7.05,4.06,27.439294426721712,15184.0,95.37367782747386,44.583333333333336,11.11,S,DB,Power Five,0,1,0,23.0,2011-2015,108.0,4,0,1
Jurrell Casey,2011,73.0,300.0,5.04,26.0,27.5,101.0,7.51,4.78,39.575905423156314,21900.0,92.98847054848926,35.916666666666664,12.29,DT,DL,Power Five,0,1,0,21.0,2011-2015,77.0,3,0,1
Anthony Castonzo,2011,79.0,311.0,5.21,28.0,29.5,105.0,7.25,4.4,35.031725684986384,24569.0,84.41886163029879,38.25,11.65,OT,OL,FCS/Other,0,0,0,23.0,2011-2015,22.0,1,1,1
Shaun Chapas,2011,74.0,247.0,4.87,23.0,35.5,116.0,7.13,4.4,31.70945945945946,18278.0,87.82357343903242,45.166666666666664,11.530000000000001,FB,Skill,Power Five,1,1,1,23.0,2011-2015,220.0,7,0,1
Chimdi Chekwa,2011,72.0,191.0,4.38,,34.5,126.0,,,25.9014274691358,13752.0,103.79272660576164,45.0,,CB,DB,Power Five,0,1,0,22.0,2011-2015,113.0,4,0,1
Ugo Chinasa,2011,77.0,264.0,4.63,22.0,28.0,117.0,7.07,4.39,31.302411873840445,20328.0,114.89733578105705,37.75,11.46,DE,Edge,Power Five,0,0,0,,2011-2015,,8,0,0
Garrett Chisolm,2011,77.0,312.0,5.36,,,,,,36.99375948726598,24024.0,75.60063283824257,,,OG,OL,Power Five,0,0,1,,2011-2015,,8,0,0
Charles Clay,2011,75.0,245.0,4.69,18.0,33.5,118.0,7.07,4.15,30.619555555555557,18375.0,101.27557303291522,43.333333333333336,11.22,FB,Skill,Group of Five,1,0,0,22.0,2011-2015,174.0,6,0,1
John Clay,2011,72.0,230.0,4.83,,29.0,111.0,,,31.190200617283953,16560.0,84.52191119337984,38.25,,RB,Skill,Power Five,1,0,0,,2011-2015,,8,0,0
Adrian Clayborn,2011,75.0,281.0,4.78,,33.0,113.0,7.3,4.13,35.11875555555556,21075.0,107.65265102778055,42.416666666666664,11.43,DE,Edge,Power Five,0,0,0,23.0,2011-2015,20.0,1,1,1
Randall Cobb,2011,70.0,191.0,4.46,16.0,33.5,115.0,7.08,4.34,27.40265306122449,13370.0,96.54369757544032,43.083333333333336,11.42,WR,Skill,Power Five,1,0,1,21.0,2011-2015,64.0,2,0,1
Ryan Colburn,2011,75.0,233.0,5.12,,,,6.84,4.28,29.119822222222222,17475.0,67.81192496418953,,11.120000000000001,QB,QB,Group of Five,1,0,0,,2011-2015,,8,0,0
Chris Conte,2011,74.0,197.0,4.52,18.0,35.5,127.0,7.01,4.19,25.29054054054054,14578.0,94.39358543190407,46.083333333333336,11.2,S,DB,Power Five,0,0,0,22.0,2011-2015,93.0,3,0,1
Graig Cooper,2011,70.0,205.0,4.6,18.0,,114.0,6.66,4.03,29.41122448979592,14350.0,91.56985573950925,,10.690000000000001,RB,Skill,FCS/Other,1,0,0,,2011-2015,,8,0,0
Vance Cuff,2011,70.0,178.0,4.53,,36.0,120.0,6.91,4.09,25.537551020408163,12460.0,84.53901627475658,46.0,11.0,CB,DB,Power Five,0,1,1,,2011-2015,,8,0,0
Chris Culliver,2011,72.0,199.0,4.36,,38.5,123.0,6.88,4.08,26.986304012345677,14328.0,110.13798203279224,48.75,10.96,CB,DB,Power Five,0,0,1,23.0,2011-2015,80.0,3,0,1
Andy Dalton,2011,74.0,215.0,4.83,,29.5,106.0,6.93,4.27,27.60135135135135,15910.0,79.00961263728985,38.333333333333336,11.2,QB,QB,Power Five,1,0,0,23.0,2011-2015,35.0,2,0,1
Wayne Daniels,2011,72.0,260.0,5.03,,25.0,106.0,7.81,4.68,35.25848765432099,18720.0,81.23279631404533,33.833333333333336,12.489999999999998,OLB,Edge,Power Five,0,0,0,,2011-2015,,8,0,0
Marcell Dareus,2011,75.0,319.0,4.93,24.0,27.0,,7.83,4.62,39.867911111111106,23925.0,108.00229934342522,27.0,12.45,DT,DL,Power Five,0,1,1,21.0,2011-2015,3.0,1,1,1
Josh Davis,2011,79.0,313.0,5.5,,24.0,91.0,7.98,5.07,35.257010094536135,24727.0,68.41062768936548,31.583333333333332,13.05,OT,OL,Power Five,0,1,1,,2011-2015,,8,0,0
Mark Dell,2011,72.0,193.0,4.54,14.0,,,,,26.172646604938272,13896.0,90.85815073693807,,,WR,Skill,Power Five,1,0,0,,2011-2015,,8,0,0
Akeem Dent,2011,73.0,242.0,4.73,24.0,37.5,123.0,,,31.92456370801276,17666.0,96.69428328723845,47.75,,ILB,LB,Power Five,0,1,1,23.0,2011-2015,91.0,3,0,1
Noel Devine,2011,67.0,179.0,4.43,24.0,,,,,28.032301180663843,11993.0,92.95400827568619,,,RB,Skill,Power Five,1,0,0,,2011-2015,,8,0,0
Pat Devlin,2011,75.0,225.0,4.81,,33.0,116.0,7.08,4.32,28.12,16875.0,84.06828895201592,42.666666666666664,11.4,QB,QB,Power Five,1,0,0,,2011-2015,,8,0,0
Demarcus Dobbs,2011,74.0,281.0,4.87,,31.0,107.0,7.22,4.37,36.07432432432432,20794.0,99.91264832537695,39.916666666666664,11.59,DE,Edge,Power Five,0,1,1,,2011-2015,,8,0,0
Ray Dominguez,2011,76.0,334.0,5.45,21.0,27.5,90.0,7.74,4.9,40.651315789473685,25384.0,75.7164865586482,35.0,12.64,OG,OL,Power Five,0,0,1,,2011-2015,,8,0,0
Ryan Donahue,2011,74.0,193.0,4.9,,,,,,24.777027027027028,14282.0,66.9580788651681,,,P,ST,Power Five,0,0,0,,2011-2015,,8,0,0
Tandon Doss,2011,74.0,201.0,4.62,14.0,,,,,25.804054054054053,14874.0,88.23850692894113,,,WR,Skill,Power Five,1,0,0,21.0,2011-2015,123.0,4,0,1
Ras-I Dowling,2011,73.0,198.0,4.4,19.0,,,,,26.12009757928317,14454.0,105.65364387678434,,,CB,DB,Power Five,0,0,0,23.0,2011-2015,33.0,2,0,1
Shaun Draughn,2011,71.0,213.0,4.73,21.0,34.0,118.0,7.15,4.2,29.704225352112676,15123.0,85.10695181893301,43.833333333333336,11.350000000000001,RB,Skill,Power Five,1,0,0,,2011-2015,,8,0,0
Demarcus Van Dyke,2011,73.0,176.0,4.28,5.0,33.5,121.0,6.97,4.09,23.217864514918368,12848.0,104.8980916565347,43.583333333333336,11.059999999999999,CB,DB,FCS/Other,0,0,0,22.0,2011-2015,81.0,3,0,1
Kenrick Ellis,2011,77.0,346.0,5.19,26.0,,,,,41.0251307134424,26642.0,95.37546383740691,,,DT,DL,Power Five,0,0,0,23.0,2011-2015,94.0,3,0,1
Ricky Elmore,2011,76.0,255.0,4.88,26.0,31.5,106.0,7.25,4.32,31.03618421052632,19380.0,89.92716206260062,40.333333333333336,11.57,DE,Edge,Power Five,0,0,0,23.0,2011-2015,197.0,6,0,1
Nathan Enderle,2011,76.0,240.0,5.12,,25.5,102.0,7.13,4.46,29.210526315789473,18240.0,69.84919309616089,34.0,11.59,QB,QB,FCS/Other,1,0,0,23.0,2011-2015,160.0,5,0,1
Darren Evans,2011,72.0,227.0,4.56,26.0,35.0,111.0,6.96,4.46,30.783371913580247,16344.0,105.00173668986962,44.25,11.42,RB,Skill,Power Five,1,0,0,,2011-2015,,8,0,0
Nick Fairley,2011,76.0,291.0,4.84,,31.0,113.0,7.14,4.56,35.41776315789473,22116.0,106.0575372195566,40.416666666666664,11.7,DT,DL,Power Five,0,0,1,23.0,2011-2015,13.0,1,1,1
Mario Fannin,2011,70.0,231.0,4.37,21.0,37.5,115.0,6.99,4.21,33.14142857142858,16170.0,126.6823840094753,47.083333333333336,11.2,RB,Skill,Power Five,1,0,1,,2011-2015,,8,0,0
Kai Forbath,2011,71.0,197.0,4.78,,,,,,27.47292203927792,13987.0,75.47178737534793,,,K,ST,Power Five,0,0,0,,2011-2015,,8,0,0
Reid Forrest,2011,72.0,189.0,4.69,,,,,,25.630208333333336,13608.0,78.12687062539173,,,P,ST,Power Five,0,0,0,,2011-2015,,8,0,0
Mason Foster,2011,73.0,245.0,4.75,22.0,31.0,110.0,7.14,4.45,32.320322762244324,17885.0,96.25463279133831,40.166666666666664,11.59,OLB,Edge,Power Five,0,0,0,22.0,2011-2015,84.0,3,0,1
Orlando Franklin,2011,77.0,316.0,5.11,26.0,28.5,,,,37.46803845505144,24332.0,92.69012711374009,28.5,,OT,OL,FCS/Other,0,0,0,23.0,2011-2015,46.0,2,0,1
Sione Fua,2011,73.0,308.0,5.28,30.0,24.0,101.0,7.54,4.54,40.63126290110715,22484.0,79.25834910166864,32.416666666666664,12.08,DT,DL,Power Five,0,0,0,23.0,2011-2015,97.0,3,0,1
Brandon Fusco,2011,76.0,306.0,5.18,26.0,28.5,108.0,7.29,4.43,37.24342105263158,23256.0,85.0026339293939,37.5,11.719999999999999,C,OL,FCS/Other,0,0,0,23.0,2011-2015,172.0,6,0,1
Blaine Gabbert,2011,76.0,234.0,4.61,,33.5,120.0,6.84,4.26,28.48026315789474,17784.0,103.6196572758487,43.5,11.1,QB,QB,Power Five,1,0,1,21.0,2011-2015,10.0,1,1,1
Charlie Gantt,2011,76.0,252.0,4.85,27.0,30.5,112.0,7.15,4.4,30.67105263157895,19152.0,91.08850663770784,39.833333333333336,11.55,TE,Skill,Power Five,1,0,0,,2011-2015,,8,0,0
Clyde Gates,2011,72.0,192.0,4.31,16.0,40.0,131.0,,,26.037037037037035,13824.0,111.28128801759212,50.916666666666664,,WR,Skill,FCS/Other,1,0,0,25.0,2011-2015,111.0,4,0,1
Marcus Gilbert,2011,78.0,330.0,5.41,30.0,,,,,38.13116370808678,25740.0,77.04684778015653,,,OT,OL,Power Five,0,1,1,23.0,2011-2015,63.0,2,0,1
Marcus Gilchrist,2011,70.0,195.0,4.45,26.0,38.5,119.0,6.81,4.12,27.976530612244897,13650.0,99.45452856871974,48.416666666666664,10.93,CB,DB,Power Five,0,1,0,22.0,2011-2015,50.0,2,0,1
DeJon Gomes,2011,71.0,208.0,4.5,13.0,31.0,110.0,,,29.006943066851814,14768.0,101.44795000762079,40.166666666666664,,S,DB,Power Five,0,1,0,21.0,2011-2015,146.0,5,0,1
Cameron Graham,2011,75.0,244.0,5.0,18.0,31.0,105.0,7.19,4.51,30.494577777777778,18300.0,78.08,39.75,11.7,TE,Skill,Power Five,1,0,0,,2011-2015,,8,0,0
Adam Grant,2011,78.0,325.0,5.54,25.0,26.5,99.0,8.25,5.0,37.5534188034188,25350.0,69.00400496204377,34.75,13.25,OT,OL,Power Five,0,0,0,,2011-2015,,8,0,0
John Graves,2011,75.0,286.0,5.09,29.0,28.5,114.0,7.49,4.49,35.74364444444444,21450.0,85.21673673697443,38.0,11.98,DT,DL,Power Five,0,0,0,,2011-2015,,8,0,0
A.J. Green,2011,76.0,211.0,4.48,18.0,34.5,126.0,6.91,4.21,25.68092105263158,16036.0,104.76118323704637,45.0,11.120000000000001,WR,Skill,Power Five,1,1,1,23.0,2011-2015,4.0,1,1,1
Alex Green,2011,72.0,225.0,4.45,20.0,34.0,114.0,6.91,4.15,30.512152777777775,16200.0,114.7552252715997,43.5,11.06,RB,Skill,Group of Five,1,0,0,23.0,2011-2015,96.0,3,0,1
Virgil Green,2011,75.0,249.0,4.54,23.0,42.5,130.0,6.9,4.4,31.119466666666668,18675.0,117.22113747926207,53.333333333333336,11.3,TE,Skill,Group of Five,1,0,0,23.0,2011-2015,204.0,7,0,1
Tori Gurley,2011,76.0,216.0,4.53,15.0,33.5,118.0,7.05,4.25,26.289473684210524,16416.0,102.58667143453607,43.333333333333336,11.3,WR,Skill,Power Five,1,0,1,,2011-2015,,8,0,0
Lawrence Guy,2011,76.0,305.0,4.96,28.0,29.0,,7.6,4.43,37.12171052631579,23180.0,100.78667759720679,29.0,12.03,DT,DL,Power Five,0,0,0,21.0,2011-2015,233.0,7,0,1
Eric Hagg,2011,73.0,209.0,4.62,18.0,34.5,121.0,6.73,4.19,27.571214111465565,15257.0,91.75048730422237,44.583333333333336,10.920000000000002,S,DB,Power Five,0,1,0,21.0,2011-2015,248.0,7,0,1
Chris Hairston,2011,78.0,326.0,5.38,33.0,29.0,96.0,7.9,4.7,37.668967784352404,25428.0,77.82488597807681,37.0,12.600000000000001,OT,OL,Power Five,0,1,0,22.0,2011-2015,122.0,4,0,1
Jamel Hamler,2011,73.0,193.0,4.59,4.0,32.0,112.0,7.16,4.18,25.460499155563898,14089.0,86.96341032067905,41.333333333333336,11.34,WR,Skill,Group of Five,1,0,0,,2011-2015,,8,0,0
Leonard Hankerson,2011,73.0,209.0,4.4,14.0,36.0,117.0,6.94,4.21,27.571214111465565,15257.0,111.52329075882791,45.75,11.15,WR,Skill,FCS/Other,1,0,0,22.0,2011-2015,79.0,3,0,1
Daniel Hardy,2011,76.0,249.0,4.78,18.0,,,,,30.30592105263158,18924.0,95.39327439828241,,,TE,Skill,FCS/Other,1,0,0,24.0,2011-2015,238.0,7,0,1
Jamie Harper,2011,71.0,233.0,4.53,24.0,36.5,120.0,7.16,4.39,32.49335449315612,16543.0,110.660622427069,46.5,11.55,RB,Skill,Power Five,1,1,0,21.0,2011-2015,130.0,4,0,1
Brandon Harris,2011,69.0,191.0,4.46,13.0,35.5,113.0,6.77,4.12,28.202688510817055,13179.0,96.54369757544032,44.916666666666664,10.89,CB,DB,FCS/Other,0,0,0,21.0,2011-2015,60.0,2,0,1
Dwayne Harris,2011,70.0,203.0,4.53,10.0,34.0,111.0,6.77,4.21,29.124285714285712,14210.0,96.41247361671678,43.25,10.98,WR,Skill,Group of Five,1,0,0,23.0,2011-2015,176.0,6,0,1
Stanley Havili,2011,72.0,227.0,4.64,,,,,,30.783371913580247,16344.0,97.94537438974045,,,FB,Skill,Power Five,1,1,0,23.0,2011-2015,240.0,7,0,1
Roy Helu,2011,71.0,219.0,4.4,11.0,36.5,119.0,6.67,4.01,30.54096409442571,15549.0,116.85933337886753,46.416666666666664,10.68,RB,Skill,Power Five,1,1,0,22.0,2011-2015,105.0,4,0,1
Alex Henery,2011,73.0,177.0,4.87,,,,,,23.349784199662224,12921.0,62.93430161420541,,,K,ST,Power Five,0,1,0,24.0,2011-2015,120.0,4,0,1
Chas Henry,2011,75.0,219.0,4.85,,,,,,27.370133333333335,16425.0,79.16024981610325,,,P,ST,Power Five,0,1,1,,2011-2015,,8,0,0
Ricky Henry,2011,75.0,308.0,5.68,20.0,24.0,90.0,7.98,4.68,38.49315555555555,23100.0,59.18169089246793,31.5,12.66,OG,OL,Power Five,0,1,0,,2011-2015,,8,0,0
Mark Herzlich,2011,76.0,244.0,4.91,29.0,32.5,112.0,7.32,4.46,29.69736842105263,18544.0,83.96414182066944,41.833333333333336,11.780000000000001,OLB,Edge,FCS/Other,0,0,0,,2011-2015,,8,0,0
Cameron Heyward,2011,77.0,294.0,4.95,,30.0,,,,34.85950413223141,22638.0,97.93919506286517,30.0,,DE,Edge,Power Five,0,1,0,22.0,2011-2015,31.0,1,1,1
Will Hill,2011,73.0,202.0,4.64,,31.0,123.0,,4.19,26.647776318258586,14746.0,87.15843888426244,41.25,4.19,S,DB,Power Five,0,1,1,,2011-2015,,8,0,0
Jermale Hines,2011,73.0,219.0,4.59,19.0,31.0,,6.9,4.21,28.89041095890411,15987.0,98.67868839496742,31.0,11.11,S,DB,Power Five,0,1,0,23.0,2011-2015,158.0,5,0,1
Kyle Hix,2011,79.0,319.0,5.44,24.0,32.0,104.0,7.77,4.78,35.93286332318539,25201.0,72.8492491549655,40.666666666666664,12.55,OT,OL,Power Five,0,1,0,,2011-2015,,8,0,0
Brandon Hogan,2011,70.0,192.0,4.43,19.0,,,,,27.54612244897959,13440.0,99.70485803872485,,,CB,DB,Power Five,0,0,0,23.0,2011-2015,98.0,4,0,1
Doug Hogue,2011,74.0,235.0,4.62,18.0,36.0,121.0,7.09,4.57,30.16891891891892,17390.0,103.1644235238864,46.083333333333336,11.66,OLB,Edge,Power Five,0,0,0,22.0,2011-2015,157.0,5,0,1
Andre Holmes,2011,76.0,210.0,4.51,11.0,35.0,130.0,6.69,4.31,25.559210526315788,15960.0,101.51801629838113,45.833333333333336,11.0,WR,Skill,FCS/Other,1,0,0,,2011-2015,,8,0,0
Ross Homan,2011,73.0,240.0,4.66,32.0,35.5,111.0,7.21,4.34,31.66072433852505,17520.0,101.78823191038941,44.75,11.55,OLB,Edge,Power Five,0,1,0,24.0,2011-2015,200.0,6,0,1
Davon House,2011,72.0,200.0,4.44,14.0,33.5,109.0,6.65,4.12,27.12191358024691,14400.0,102.92671471015625,42.583333333333336,10.77,CB,DB,Group of Five,0,0,0,22.0,2011-2015,131.0,4,0,1
Rob Housler,2011,77.0,248.0,4.46,22.0,37.0,117.0,6.9,4.21,29.4052960026986,19096.0,125.3551675325089,46.75,11.11,TE,Skill,FCS/Other,1,0,0,23.0,2011-2015,69.0,3,0,1
Justin Houston,2011,75.0,270.0,4.62,30.0,36.5,125.0,6.95,4.37,33.744,20250.0,118.52933766574182,46.916666666666664,11.32,OLB,Edge,Power Five,0,1,1,22.0,2011-2015,70.0,3,0,1
Rodney Hudson,2011,74.0,299.0,5.27,27.0,25.5,95.0,8.03,4.96,38.38513513513514,22126.0,77.52802545193417,33.416666666666664,12.989999999999998,C,OL,Power Five,0,0,0,22.0,2011-2015,55.0,2,0,1
Kevin Hughes,2011,76.0,302.0,5.31,22.0,29.5,95.0,8.29,4.97,36.756578947368425,22952.0,75.97292622265448,37.416666666666664,13.259999999999998,OT,OL,FCS/Other,0,0,0,,2011-2015,,8,0,0
Jeremiha Hunter,2011,72.0,239.0,4.77,20.0,31.5,116.0,,,32.410686728395056,17208.0,92.3324544496934,41.166666666666664,,OLB,Edge,Power Five,0,0,0,,2011-2015,,8,0,0
Kendall Hunter,2011,67.0,199.0,4.46,24.0,35.0,122.0,6.74,4.21,31.16440187124081,13333.0,100.58741265713415,45.166666666666664,10.95,RB,Skill,Power Five,1,0,0,22.0,2011-2015,115.0,4,0,1
Zach Hurd,2011,79.0,316.0,5.28,,28.0,101.0,7.73,4.77,35.59493670886076,24964.0,81.3170075198938,36.416666666666664,12.5,OG,OL,FCS/Other,0,0,0,,2011-2015,,8,0,0
Maurice Hurt,2011,75.0,318.0,5.39,18.0,,,,,39.74293333333333,23850.0,75.35326156309387,,,OG,OL,Power Five,0,1,1,23.0,2011-2015,217.0,7,0,1
Henry Hynoski,2011,72.0,257.0,5.06,24.0,30.5,111.0,,,34.851658950617285,18504.0,78.40812194640137,39.75,,FB,Skill,Power Five,1,0,0,,2011-2015,,8,0,0
Ben Ijalana,2011,76.0,317.0,5.2,,,,,,38.58223684210527,24092.0,86.71133713805537,,,OG,OL,FCS/Other,0,0,0,22.0,2011-2015,49.0,2,0,1
Mark Ingram,2011,69.0,215.0,4.62,21.0,31.5,118.0,7.13,4.62,31.746481831547996,14835.0,94.3844725856833,41.333333333333336,11.75,RB,Skill,Power Five,1,1,1,21.0,2011-2015,28.0,1,1,1
Nate Irving,2011,73.0,240.0,4.74,,,,,,31.66072433852505,17520.0,95.08847243998551,,,ILB,LB,FCS/Other,0,0,0,23.0,2011-2015,67.0,3,0,1
Andrew Jackson,2011,77.0,299.0,5.27,25.0,28.0,98.0,7.55,4.65,35.45235284196323,23023.0,77.52802545193417,36.166666666666664,12.2,OG,OL,Group of Five,0,0,0,22.0,2011-2015,210.0,7,0,1
Jaiquawn Jarrett,2011,72.0,198.0,4.62,14.0,30.0,113.0,6.95,4.14,26.850694444444446,14256.0,86.92151428821067,39.416666666666664,11.09,S,DB,Group of Five,0,0,0,21.0,2011-2015,54.0,2,0,1
Josh Jasper,2011,70.0,174.0,5.06,,,,,,24.963673469387757,12180.0,53.08565454736902,,,K,ST,Power Five,0,1,1,,2011-2015,,8,0,0
Lestar Jean,2011,75.0,215.0,4.61,14.0,37.5,113.0,7.45,4.43,26.87022222222222,16125.0,95.20609536028833,46.916666666666664,11.879999999999999,WR,Skill,FCS/Other,1,0,0,,2011-2015,,8,0,0
Jarvis Jenkins,2011,76.0,310.0,5.03,17.0,26.5,98.0,7.42,4.83,37.73026315789474,23560.0,96.85448791290021,34.666666666666664,12.25,DT,DL,Power Five,0,1,0,23.0,2011-2015,41.0,2,0,1
Jerrel Jernigan,2011,69.0,185.0,4.46,11.0,37.5,124.0,7.07,4.25,27.31674018063432,12765.0,93.51091126416995,47.833333333333336,11.32,WR,Skill,Group of Five,1,0,0,22.0,2011-2015,83.0,3,0,1
Carl Johnson,2011,77.0,361.0,5.4,25.0,25.5,96.0,,5.03,42.803676842637884,27797.0,84.91064859504627,33.5,5.03,OG,OL,Power Five,0,1,1,,2011-2015,,8,0,0
Jeron Johnson,2011,70.0,212.0,4.51,23.0,,,,,30.41551020408163,14840.0,102.4848545488419,,,S,DB,Group of Five,0,0,0,,2011-2015,,8,0,0
Jerrod Johnson,2011,77.0,251.0,4.75,,29.0,119.0,7.28,4.31,29.761005228537698,19327.0,98.61188910459558,38.916666666666664,11.59,QB,QB,Power Five,1,0,1,,2011-2015,,8,0,0
Ronald Johnson,2011,71.0,199.0,4.46,16.0,,,,,27.751834953382268,14129.0,100.58741265713415,,,WR,Skill,Power Five,1,1,0,23.0,2011-2015,182.0,6,0,1
Greg Jones,2011,72.0,242.0,4.75,21.0,31.5,117.0,7.27,4.27,32.817515432098766,17424.0,95.07600463470968,41.25,11.54,ILB,LB,Power Five,0,0,0,22.0,2011-2015,185.0,6,0,1
Julio Jones,2011,75.0,220.0,4.34,17.0,38.5,135.0,6.66,4.25,27.49511111111111,16500.0,124.02058010855447,49.75,10.91,WR,Skill,Power Five,1,1,1,22.0,2011-2015,6.0,1,1,1
Taiwan Jones,2011,72.0,194.0,4.33,13.0,,,,,26.308256172839506,13968.0,110.37739501223142,,,RB,Skill,FCS/Other,1,0,0,23.0,2011-2015,125.0,4,0,1
Cameron Jordan,2011,76.0,287.0,4.74,25.0,31.0,117.0,7.07,4.37,34.930921052631575,21812.0,113.70996495948266,40.75,11.440000000000001,DE,Edge,Power Five,0,0,0,22.0,2011-2015,24.0,1,1,1
Elijah Joseph,2011,73.0,243.0,4.8,,,,,,32.05648339275662,17739.0,91.55273437500003,,,ILB,LB,Group of Five,0,0,0,,2011-2015,,8,0,0
Colin Kaepernick,2011,77.0,233.0,4.53,,32.5,115.0,6.85,4.18,27.62674987350312,17941.0,110.660622427069,42.083333333333336,11.03,QB,QB,Group of Five,1,0,0,23.0,2011-2015,36.0,2,0,1
Jason Kelce,2011,75.0,280.0,4.89,,30.5,110.0,7.22,4.14,34.99377777777777,21000.0,97.93830658267758,39.666666666666664,11.36,C,OL,Group of Five,0,0,0,23.0,2011-2015,191.0,6,0,1
Lance Kendricks,2011,75.0,243.0,4.65,25.0,34.5,122.0,6.94,4.15,30.369600000000002,18225.0,103.9499913916413,44.666666666666664,11.09,TE,Skill,Power Five,1,0,0,23.0,2011-2015,47.0,2,0,1
Shiloh Keo,2011,71.0,219.0,4.74,24.0,32.5,110.0,6.55,3.9,30.54096409442571,15549.0,86.76823110148678,41.666666666666664,10.45,S,DB,FCS/Other,0,0,0,23.0,2011-2015,144.0,5,0,1
Jeremy Kerley,2011,69.0,189.0,4.56,16.0,34.5,120.0,,,27.90737240075614,13041.0,87.4243534554421,44.5,,WR,Skill,Power Five,1,0,0,22.0,2011-2015,153.0,5,0,1
Ryan Kerrigan,2011,76.0,267.0,4.67,31.0,33.5,122.0,7.18,4.39,32.496710526315795,20292.0,112.27258827483823,43.666666666666664,11.57,DE,Edge,Power Five,0,0,0,23.0,2011-2015,16.0,1,1,1
Daniel Kilgore,2011,75.0,308.0,5.28,23.0,32.5,105.0,7.59,4.68,38.49315555555555,23100.0,79.25834910166864,41.25,12.27,OG,OL,Group of Five,0,0,0,23.0,2011-2015,163.0,5,0,1
Jarriel King,2011,77.0,317.0,5.03,23.0,30.0,114.0,7.6,4.77,37.58660819699781,24409.0,99.04152473673989,39.5,12.37,OT,OL,Power Five,0,0,1,,2011-2015,,8,0,0
Karl Klug,2011,75.0,275.0,4.85,22.0,,,,,34.36888888888889,20625.0,99.40214018003832,,,DE,Edge,Power Five,0,0,0,23.0,2011-2015,142.0,5,0,1
Rich Lapham,2011,80.0,315.0,5.34,,,,,,34.60078125,25200.0,77.47748619803222,,,OT,OL,FCS/Other,0,0,0,,2011-2015,,8,0,0
Joe Lefeged,2011,72.0,210.0,4.42,18.0,36.5,122.0,6.82,4.13,28.47800925925926,15120.0,110.04244036771127,46.666666666666664,10.95,S,DB,Power Five,0,0,0,,2011-2015,,8,0,0
Mark LeGree,2011,71.0,210.0,4.49,21.0,31.0,116.0,6.9,4.09,29.28585598095616,14910.0,103.33892189968718,40.666666666666664,10.99,S,DB,Group of Five,0,0,0,22.0,2011-2015,156.0,5,0,1
Orie Lemon,2011,73.0,242.0,4.87,27.0,30.0,113.0,7.45,4.4,31.92456370801276,17666.0,86.04576830868763,39.416666666666664,11.850000000000001,ILB,LB,Power Five,0,0,0,,2011-2015,,8,0,0
Mikel Leshoure,2011,72.0,227.0,4.56,21.0,38.0,122.0,6.82,4.4,30.783371913580247,16344.0,105.00173668986962,48.166666666666664,11.22,RB,Skill,Power Five,1,0,0,21.0,2011-2015,57.0,2,0,1
Pep Levingston,2011,75.0,292.0,4.86,,29.5,104.0,7.29,4.62,36.49351111111111,21900.0,104.6809776639241,38.166666666666664,11.91,DE,Edge,Power Five,0,1,1,,2011-2015,,8,0,0
